Run ID,5583,,,,,,,,,,,,,,,,,,,
Run Date/Time,20.21.2021 21:22,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2007,,,,,,,,,,,,,,,,,,,
Protocol Name,Dummy.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O13,5.82E-09,M,Sample 18,Sample 18,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A14,2.24E-05,M,Sample 18,Sample 18,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B14,1.12E-05,M,Sample 18,Sample 18,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C14,7.45E-06,M,Sample 18,Sample 18,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D14,3.73E-06,M,Sample 18,Sample 18,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E14,2.24E-06,M,Sample 18,Sample 18,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F14,1.12E-06,M,Sample 18,Sample 18,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G14,7.45E-07,M,Sample 18,Sample 18,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H14,3.73E-07,M,Sample 18,Sample 18,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I14,1.75E-07,M,Sample 18,Sample 18,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J14,1.16E-07,M,Sample 18,Sample 18,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K14,5.82E-08,M,Sample 18,Sample 18,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L14,3.49E-08,M,Sample 18,Sample 18,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M14,1.75E-08,M,Sample 18,Sample 18,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N14,1.16E-08,M,Sample 18,Sample 18,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O14,5.82E-09,M,Sample 18,Sample 18,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A15,2.24E-05,M,Sample 19,Sample 19,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B15,1.12E-05,M,Sample 19,Sample 19,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C15,7.45E-06,M,Sample 19,Sample 19,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D15,3.73E-06,M,Sample 19,Sample 19,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E15,2.24E-06,M,Sample 19,Sample 19,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F15,1.12E-06,M,Sample 19,Sample 19,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G15,7.45E-07,M,Sample 19,Sample 19,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H15,3.73E-07,M,Sample 19,Sample 19,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I15,1.75E-07,M,Sample 19,Sample 19,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J15,1.16E-07,M,Sample 19,Sample 19,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K15,5.82E-08,M,Sample 19,Sample 19,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L15,3.49E-08,M,Sample 19,Sample 19,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M15,1.75E-08,M,Sample 19,Sample 19,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N15,1.16E-08,M,Sample 19,Sample 19,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O15,5.82E-09,M,Sample 19,Sample 19,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A16,2.24E-05,M,Sample 19,Sample 19,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B16,1.12E-05,M,Sample 19,Sample 19,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C16,7.45E-06,M,Sample 19,Sample 19,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D16,3.73E-06,M,Sample 19,Sample 19,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E16,2.24E-06,M,Sample 19,Sample 19,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F16,1.12E-06,M,Sample 19,Sample 19,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G16,7.45E-07,M,Sample 19,Sample 19,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H16,3.73E-07,M,Sample 19,Sample 19,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I16,1.75E-07,M,Sample 19,Sample 19,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J16,1.16E-07,M,Sample 19,Sample 19,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K16,5.82E-08,M,Sample 19,Sample 19,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L16,3.49E-08,M,Sample 19,Sample 19,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M16,1.75E-08,M,Sample 19,Sample 19,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N16,1.16E-08,M,Sample 19,Sample 19,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O16,5.82E-09,M,Sample 19,Sample 19,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A17,2.24E-05,M,Sample 20,Sample 20,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B17,1.12E-05,M,Sample 20,Sample 20,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C17,7.45E-06,M,Sample 20,Sample 20,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D17,3.73E-06,M,Sample 20,Sample 20,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E17,2.24E-06,M,Sample 20,Sample 20,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F17,1.12E-06,M,Sample 20,Sample 20,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G17,7.45E-07,M,Sample 20,Sample 20,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H17,3.73E-07,M,Sample 20,Sample 20,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I17,1.75E-07,M,Sample 20,Sample 20,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J17,1.16E-07,M,Sample 20,Sample 20,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K17,5.82E-08,M,Sample 20,Sample 20,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L17,3.49E-08,M,Sample 20,Sample 20,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M17,1.75E-08,M,Sample 20,Sample 20,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N17,1.16E-08,M,Sample 20,Sample 20,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O17,5.82E-09,M,Sample 20,Sample 20,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A18,2.24E-05,M,Sample 20,Sample 20,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B18,1.12E-05,M,Sample 20,Sample 20,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C18,7.45E-06,M,Sample 20,Sample 20,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D18,3.73E-06,M,Sample 20,Sample 20,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E18,2.24E-06,M,Sample 20,Sample 20,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F18,1.12E-06,M,Sample 20,Sample 20,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G18,7.45E-07,M,Sample 20,Sample 20,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H18,3.73E-07,M,Sample 20,Sample 20,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I18,1.75E-07,M,Sample 20,Sample 20,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J18,1.16E-07,M,Sample 20,Sample 20,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K18,5.82E-08,M,Sample 20,Sample 20,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L18,3.49E-08,M,Sample 20,Sample 20,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M18,1.75E-08,M,Sample 20,Sample 20,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N18,1.16E-08,M,Sample 20,Sample 20,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O18,5.82E-09,M,Sample 20,Sample 20,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A19,2.24E-05,M,Sample 21,Sample 21,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B19,1.12E-05,M,Sample 21,Sample 21,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C19,7.45E-06,M,Sample 21,Sample 21,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D19,3.73E-06,M,Sample 21,Sample 21,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E19,2.24E-06,M,Sample 21,Sample 21,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F19,1.12E-06,M,Sample 21,Sample 21,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G19,7.45E-07,M,Sample 21,Sample 21,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H19,3.73E-07,M,Sample 21,Sample 21,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I19,1.75E-07,M,Sample 21,Sample 21,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J19,1.16E-07,M,Sample 21,Sample 21,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K19,5.82E-08,M,Sample 21,Sample 21,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L19,3.49E-08,M,Sample 21,Sample 21,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M19,1.75E-08,M,Sample 21,Sample 21,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N19,1.16E-08,M,Sample 21,Sample 21,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O19,5.82E-09,M,Sample 21,Sample 21,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A20,2.24E-05,M,Sample 21,Sample 21,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B20,1.12E-05,M,Sample 21,Sample 21,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C20,7.45E-06,M,Sample 21,Sample 21,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D20,3.73E-06,M,Sample 21,Sample 21,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E20,2.24E-06,M,Sample 21,Sample 21,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F20,1.12E-06,M,Sample 21,Sample 21,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G20,7.45E-07,M,Sample 21,Sample 21,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H20,3.73E-07,M,Sample 21,Sample 21,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I20,1.75E-07,M,Sample 21,Sample 21,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J20,1.16E-07,M,Sample 21,Sample 21,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K20,5.82E-08,M,Sample 21,Sample 21,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L20,3.49E-08,M,Sample 21,Sample 21,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M20,1.75E-08,M,Sample 21,Sample 21,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N20,1.16E-08,M,Sample 21,Sample 21,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O20,5.82E-09,M,Sample 21,Sample 21,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A21,2.24E-05,M,Sample 22,Sample 22,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B21,1.12E-05,M,Sample 22,Sample 22,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C21,7.45E-06,M,Sample 22,Sample 22,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D21,3.73E-06,M,Sample 22,Sample 22,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E21,2.24E-06,M,Sample 22,Sample 22,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F21,1.12E-06,M,Sample 22,Sample 22,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G21,7.45E-07,M,Sample 22,Sample 22,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H21,3.73E-07,M,Sample 22,Sample 22,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I21,1.75E-07,M,Sample 22,Sample 22,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J21,1.16E-07,M,Sample 22,Sample 22,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K21,5.82E-08,M,Sample 22,Sample 22,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L21,3.49E-08,M,Sample 22,Sample 22,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M21,1.75E-08,M,Sample 22,Sample 22,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N21,1.16E-08,M,Sample 22,Sample 22,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O21,5.82E-09,M,Sample 22,Sample 22,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A22,2.24E-05,M,Sample 22,Sample 22,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B22,1.12E-05,M,Sample 22,Sample 22,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C22,7.45E-06,M,Sample 22,Sample 22,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D22,3.73E-06,M,Sample 22,Sample 22,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E22,2.24E-06,M,Sample 22,Sample 22,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F22,1.12E-06,M,Sample 22,Sample 22,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G22,7.45E-07,M,Sample 22,Sample 22,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H22,3.73E-07,M,Sample 22,Sample 22,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I22,1.75E-07,M,Sample 22,Sample 22,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J22,1.16E-07,M,Sample 22,Sample 22,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K22,5.82E-08,M,Sample 22,Sample 22,25,25,22.387,99.701,Percent,DMSO,
