Raw Data 		Experiment - 160518_NUDT4_K401B_Tm_shift (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
A3	Sample 3	1	2	1	159510	64.2	14.48
A3	Sample 3	1	2	1	160780	64.6	14.46
A3	Sample 3	1	2	1	162050	64.92	14.43
A3	Sample 3	1	2	1	163310	65.26	14.39
A3	Sample 3	1	2	1	164590	65.64	14.34
A3	Sample 3	1	2	1	165840	65.91	14.28
A3	Sample 3	1	2	1	167110	66.29	14.26
A3	Sample 3	1	2	1	168370	66.64	14.13
A3	Sample 3	1	2	1	169650	66.94	14.03
A3	Sample 3	1	2	1	170920	67.35	13.94
A3	Sample 3	1	2	1	172190	67.67	13.81
A3	Sample 3	1	2	1	173440	67.99	13.68
A3	Sample 3	1	2	1	174710	68.35	13.58
A3	Sample 3	1	2	1	175970	68.67	13.45
A3	Sample 3	1	2	1	177240	69.01	13.36
A3	Sample 3	1	2	1	178510	69.37	13.20
A3	Sample 3	1	2	1	179770	69.71	13.09
A3	Sample 3	1	2	1	181020	70.06	12.95
A3	Sample 3	1	2	1	182290	70.4	12.80
A3	Sample 3	1	2	1	183540	70.74	12.67
A3	Sample 3	1	2	1	184820	71.08	12.53
A3	Sample 3	1	2	1	186070	71.4	12.44
A3	Sample 3	1	2	1	187340	71.75	12.31
A3	Sample 3	1	2	1	188620	72.12	12.19
A3	Sample 3	1	2	1	189890	72.43	12.01
A3	Sample 3	1	2	1	191140	72.8	11.91
A3	Sample 3	1	2	1	192410	73.11	11.80
A3	Sample 3	1	2	1	193670	73.48	11.70
A3	Sample 3	1	2	1	194940	73.82	11.61
A3	Sample 3	1	2	1	196200	74.14	11.46
A3	Sample 3	1	2	1	197460	74.51	11.37
A3	Sample 3	1	2	1	198720	74.83	11.22
A3	Sample 3	1	2	1	200000	75.17	11.15
A3	Sample 3	1	2	1	201260	75.56	11.02
A3	Sample 3	1	2	1	202520	75.84	10.89
A3	Sample 3	1	2	1	203790	76.21	10.77
A3	Sample 3	1	2	1	205060	76.54	10.64
A3	Sample 3	1	2	1	206330	76.88	10.54
A3	Sample 3	1	2	1	207620	77.25	10.46
A3	Sample 3	1	2	1	208890	77.57	10.34
A3	Sample 3	1	2	1	210150	77.92	10.25
A3	Sample 3	1	2	1	211420	78.27	10.14
A3	Sample 3	1	2	1	212690	78.58	10.01
A3	Sample 3	1	2	1	213940	78.95	9.92
A3	Sample 3	1	2	1	215220	79.31	9.80
A3	Sample 3	1	2	1	216470	79.65	9.72
A3	Sample 3	1	2	1	217740	79.97	9.61
A3	Sample 3	1	2	1	218990	80.3	9.50
A3	Sample 3	1	2	1	220270	80.67	9.42
A3	Sample 3	1	2	1	221520	80.99	9.33
A3	Sample 3	1	2	1	222780	81.34	9.25
A3	Sample 3	1	2	1	224030	81.69	9.15
A3	Sample 3	1	2	1	225300	82.04	9.04
A3	Sample 3	1	2	1	226570	82.37	9.00
A3	Sample 3	1	2	1	227840	82.73	8.89
A3	Sample 3	1	2	1	229090	83.05	8.79
A3	Sample 3	1	2	1	230370	83.39	8.68
A3	Sample 3	1	2	1	231640	83.74	8.62
A3	Sample 3	1	2	1	232910	84.08	8.53
A3	Sample 3	1	2	1	234170	84.46	8.41
A3	Sample 3	1	2	1	235430	84.74	8.32
A3	Sample 3	1	2	1	236690	85.1	8.20
A3	Sample 3	1	2	1	237940	85.46	8.12
A3	Sample 3	1	2	1	239220	85.76	8.04
A3	Sample 3	1	2	1	240480	86.11	7.96
A3	Sample 3	1	2	1	241760	86.48	7.81
A3	Sample 3	1	2	1	243030	86.81	7.75
A3	Sample 3	1	2	1	244290	87.16	7.63
A3	Sample 3	1	2	1	245550	87.5	7.53
A3	Sample 3	1	2	1	246810	87.83	7.44
A3	Sample 3	1	2	1	248080	88.19	7.33
A3	Sample 3	1	2	1	249340	88.49	7.25
A3	Sample 3	1	2	1	250610	88.88	7.15
A3	Sample 3	1	2	1	251870	89.24	7.01
A3	Sample 3	1	2	1	253130	89.51	6.95
A3	Sample 3	1	2	1	254390	89.89	6.89
A3	Sample 3	1	2	1	255650	90.22	6.78
A3	Sample 3	1	2	1	256900	90.53	6.69
A3	Sample 3	1	2	1	258180	90.93	6.59
A3	Sample 3	1	2	1	259440	91.25	6.52
A3	Sample 3	1	2	1	260710	91.56	6.44
A3	Sample 3	1	2	1	261980	91.96	6.37
A3	Sample 3	1	2	1	263250	92.28	6.28
A3	Sample 3	1	2	1	264520	92.62	6.19
A3	Sample 3	1	2	1	265780	92.96	6.14
A3	Sample 3	1	2	1	267040	93.28	6.05
A3	Sample 3	1	2	1	268300	93.67	5.99
A3	Sample 3	1	2	1	269570	94.03	5.91
A3	Sample 3	1	2	1	270850	94.33	5.86
A3	Sample 3	1	2	1	272100	94.7	5.77
A4	Sample 4	1	2	1	11240	24.17	4.99
A4	Sample 4	1	2	1	12510	24.5	5.00
A4	Sample 4	1	2	1	13780	24.91	4.98
A4	Sample 4	1	2	1	15040	25.24	5.01
A4	Sample 4	1	2	1	16330	25.49	4.98
A4	Sample 4	1	2	1	17610	25.87	4.99
A4	Sample 4	1	2	1	18870	26.21	4.98
A4	Sample 4	1	2	1	20140	26.52	4.98
A4	Sample 4	1	2	1	21420	26.83	5.00
A4	Sample 4	1	2	1	22700	27.21	5.00
A4	Sample 4	1	2	1	23960	27.58	4.97
A4	Sample 4	1	2	1	25230	27.88	4.94
A4	Sample 4	1	2	1	26500	28.3	4.95
A4	Sample 4	1	2	1	27760	28.61	4.97
A4	Sample 4	1	2	1	29030	28.96	4.96
A4	Sample 4	1	2	1	30300	29.3	4.94
A4	Sample 4	1	2	1	31560	29.65	4.94
A4	Sample 4	1	2	1	32820	30	4.95
A4	Sample 4	1	2	1	34100	30.33	4.95
A4	Sample 4	1	2	1	35380	30.72	4.96
A4	Sample 4	1	2	1	36650	31.06	4.97
A4	Sample 4	1	2	1	37910	31.33	4.96
A4	Sample 4	1	2	1	39170	31.77	4.95
A4	Sample 4	1	2	1	40440	32.09	4.95
A4	Sample 4	1	2	1	41700	32.41	4.96
A4	Sample 4	1	2	1	42970	32.78	4.95
A4	Sample 4	1	2	1	44220	33.04	4.97
A4	Sample 4	1	2	1	45500	33.41	4.97
A4	Sample 4	1	2	1	46760	33.82	4.97
A4	Sample 4	1	2	1	48020	34.07	5.01
A4	Sample 4	1	2	1	49300	34.48	5.01
A4	Sample 4	1	2	1	50560	34.82	5.02
A4	Sample 4	1	2	1	51840	35.12	5.04
A4	Sample 4	1	2	1	53100	35.5	5.07
A4	Sample 4	1	2	1	54370	35.8	5.08
A4	Sample 4	1	2	1	55640	36.14	5.07
A4	Sample 4	1	2	1	56920	36.48	5.10
A4	Sample 4	1	2	1	58200	36.86	5.10
A4	Sample 4	1	2	1	59460	37.23	5.10
A4	Sample 4	1	2	1	60730	37.5	5.14
A4	Sample 4	1	2	1	62010	37.83	5.12
A4	Sample 4	1	2	1	63270	38.24	5.15
A4	Sample 4	1	2	1	64530	38.56	5.19
A4	Sample 4	1	2	1	65790	38.91	5.19
A4	Sample 4	1	2	1	67070	39.23	5.19
A4	Sample 4	1	2	1	68330	39.58	5.19
A4	Sample 4	1	2	1	69600	39.94	5.21
A4	Sample 4	1	2	1	70870	40.28	5.19
A4	Sample 4	1	2	1	72140	40.59	5.18
A4	Sample 4	1	2	1	73390	40.93	5.20
A4	Sample 4	1	2	1	74660	41.3	5.22
A4	Sample 4	1	2	1	75920	41.65	5.22
A4	Sample 4	1	2	1	77180	41.93	5.24
A4	Sample 4	1	2	1	78460	42.3	5.22
A4	Sample 4	1	2	1	79730	42.64	5.24
A4	Sample 4	1	2	1	80990	42.98	5.26
A4	Sample 4	1	2	1	82250	43.34	5.29
A4	Sample 4	1	2	1	83520	43.7	5.30
A4	Sample 4	1	2	1	84800	44.02	5.30
A4	Sample 4	1	2	1	86060	44.38	5.33
A4	Sample 4	1	2	1	87320	44.73	5.33
A4	Sample 4	1	2	1	88600	45.07	5.34
A4	Sample 4	1	2	1	89850	45.39	5.37
A4	Sample 4	1	2	1	91120	45.74	5.40
A4	Sample 4	1	2	1	92400	46.12	5.40
A4	Sample 4	1	2	1	93650	46.43	5.39
A4	Sample 4	1	2	1	94920	46.74	5.44
A4	Sample 4	1	2	1	96180	47.11	5.48
A4	Sample 4	1	2	1	97460	47.48	5.51
A4	Sample 4	1	2	1	98720	47.78	5.51
A4	Sample 4	1	2	1	100000	48.15	5.52
A4	Sample 4	1	2	1	101260	48.51	5.58
A4	Sample 4	1	2	1	102530	48.84	5.63
A4	Sample 4	1	2	1	103810	49.16	5.67
A4	Sample 4	1	2	1	105080	49.56	5.72
A4	Sample 4	1	2	1	106360	49.88	5.75
A4	Sample 4	1	2	1	107630	50.2	5.83
A4	Sample 4	1	2	1	108900	50.55	5.89
A4	Sample 4	1	2	1	110170	50.9	5.97
A4	Sample 4	1	2	1	111420	51.2	6.05
A4	Sample 4	1	2	1	112680	51.61	6.13
A4	Sample 4	1	2	1	113950	51.92	6.23
A4	Sample 4	1	2	1	115200	52.23	6.33
A4	Sample 4	1	2	1	116470	52.61	6.44
A4	Sample 4	1	2	1	117730	52.94	6.57
A4	Sample 4	1	2	1	119000	53.25	6.72
A4	Sample 4	1	2	1	120250	53.59	6.84
A4	Sample 4	1	2	1	121520	53.99	7.03
A4	Sample 4	1	2	1	122790	54.29	7.20
A4	Sample 4	1	2	1	124060	54.65	7.41
A4	Sample 4	1	2	1	125320	54.99	7.60
A4	Sample 4	1	2	1	126590	55.31	7.82
A4	Sample 4	1	2	1	127850	55.65	8.04
A4	Sample 4	1	2	1	129130	56.03	8.26
A4	Sample 4	1	2	1	130380	56.33	8.50
A4	Sample 4	1	2	1	131640	56.68	8.77
A4	Sample 4	1	2	1	132900	57.03	9.05
A4	Sample 4	1	2	1	134170	57.36	9.37
A4	Sample 4	1	2	1	135440	57.71	9.64
A4	Sample 4	1	2	1	136700	58.09	9.89
A4	Sample 4	1	2	1	137970	58.41	10.17
A4	Sample 4	1	2	1	139230	58.75	10.47
A4	Sample 4	1	2	1	140500	59.09	10.78
A4	Sample 4	1	2	1	141780	59.43	11.01
A4	Sample 4	1	2	1	143040	59.78	11.33
A4	Sample 4	1	2	1	144310	60.12	11.56
A4	Sample 4	1	2	1	145580	60.46	11.85
A4	Sample 4	1	2	1	146840	60.81	12.08
A4	Sample 4	1	2	1	148110	61.15	12.27
A4	Sample 4	1	2	1	149370	61.48	12.45
A4	Sample 4	1	2	1	150640	61.85	12.58
A4	Sample 4	1	2	1	151910	62.17	12.72
A4	Sample 4	1	2	1	153160	62.53	12.85
A4	Sample 4	1	2	1	154430	62.86	12.96
A4	Sample 4	1	2	1	155700	63.19	13.03
A4	Sample 4	1	2	1	156960	63.55	13.08
A4	Sample 4	1	2	1	158240	63.88	13.09
A4	Sample 4	1	2	1	159510	64.2	13.14
A4	Sample 4	1	2	1	160780	64.6	13.11
A4	Sample 4	1	2	1	162050	64.92	13.09
A4	Sample 4	1	2	1	163310	65.26	13.11
A4	Sample 4	1	2	1	164590	65.64	13.03
A4	Sample 4	1	2	1	165840	65.91	12.94
A4	Sample 4	1	2	1	167110	66.29	12.90
A4	Sample 4	1	2	1	168370	66.64	12.85
A4	Sample 4	1	2	1	169650	66.94	12.73
A4	Sample 4	1	2	1	170920	67.35	12.70
A4	Sample 4	1	2	1	172190	67.67	12.57
A4	Sample 4	1	2	1	173440	67.99	12.49
A4	Sample 4	1	2	1	174710	68.35	12.36
A4	Sample 4	1	2	1	175970	68.67	12.25
A4	Sample 4	1	2	1	177240	69.01	12.15
A4	Sample 4	1	2	1	178510	69.37	12.01
A4	Sample 4	1	2	1	179770	69.71	11.89
A4	Sample 4	1	2	1	181020	70.06	11.77
A4	Sample 4	1	2	1	182290	70.4	11.66
A4	Sample 4	1	2	1	183540	70.74	11.55
A4	Sample 4	1	2	1	184820	71.08	11.46
A4	Sample 4	1	2	1	186070	71.4	11.31
A4	Sample 4	1	2	1	187340	71.75	11.23
A4	Sample 4	1	2	1	188620	72.12	11.10
A4	Sample 4	1	2	1	189890	72.43	10.98
A4	Sample 4	1	2	1	191140	72.8	10.87
A4	Sample 4	1	2	1	192410	73.11	10.75
A4	Sample 4	1	2	1	193670	73.48	10.63
A4	Sample 4	1	2	1	194940	73.82	10.53
A4	Sample 4	1	2	1	196200	74.14	10.43
A4	Sample 4	1	2	1	197460	74.51	10.37
A4	Sample 4	1	2	1	198720	74.83	10.24
A4	Sample 4	1	2	1	200000	75.17	10.15
A4	Sample 4	1	2	1	201260	75.56	10.03
A4	Sample 4	1	2	1	202520	75.84	9.93
A4	Sample 4	1	2	1	203790	76.21	9.82
A4	Sample 4	1	2	1	205060	76.54	9.72
A4	Sample 4	1	2	1	206330	76.88	9.67
A4	Sample 4	1	2	1	207620	77.25	9.55
A4	Sample 4	1	2	1	208890	77.57	9.50
A4	Sample 4	1	2	1	210150	77.92	9.39
A4	Sample 4	1	2	1	211420	78.27	9.31
A4	Sample 4	1	2	1	212690	78.58	9.19
A4	Sample 4	1	2	1	213940	78.95	9.11
A4	Sample 4	1	2	1	215220	79.31	9.02
A4	Sample 4	1	2	1	216470	79.65	8.92
A4	Sample 4	1	2	1	217740	79.97	8.85
A4	Sample 4	1	2	1	218990	80.3	8.76
A4	Sample 4	1	2	1	220270	80.67	8.66
A4	Sample 4	1	2	1	221520	80.99	8.64
A4	Sample 4	1	2	1	222780	81.34	8.53
A4	Sample 4	1	2	1	224030	81.69	8.45
A4	Sample 4	1	2	1	225300	82.04	8.37
A4	Sample 4	1	2	1	226570	82.37	8.27
A4	Sample 4	1	2	1	227840	82.73	8.22
A4	Sample 4	1	2	1	229090	83.05	8.15
A4	Sample 4	1	2	1	230370	83.39	8.03
A4	Sample 4	1	2	1	231640	83.74	7.95
A4	Sample 4	1	2	1	232910	84.08	7.87
A4	Sample 4	1	2	1	234170	84.46	7.81
A4	Sample 4	1	2	1	235430	84.74	7.73
A4	Sample 4	1	2	1	236690	85.1	7.60
A4	Sample 4	1	2	1	237940	85.46	7.52
A4	Sample 4	1	2	1	239220	85.76	7.46
A4	Sample 4	1	2	1	240480	86.11	7.38
A4	Sample 4	1	2	1	241760	86.48	7.28
A4	Sample 4	1	2	1	243030	86.81	7.22
A4	Sample 4	1	2	1	244290	87.16	7.10
A4	Sample 4	1	2	1	245550	87.5	7.03
A4	Sample 4	1	2	1	246810	87.83	6.94
A4	Sample 4	1	2	1	248080	88.19	6.85
A4	Sample 4	1	2	1	249340	88.49	6.79
A4	Sample 4	1	2	1	250610	88.88	6.68
A4	Sample 4	1	2	1	251870	89.24	6.60
A4	Sample 4	1	2	1	253130	89.51	6.55
A4	Sample 4	1	2	1	254390	89.89	6.46
A4	Sample 4	1	2	1	255650	90.22	6.38
A4	Sample 4	1	2	1	256900	90.53	6.31
A4	Sample 4	1	2	1	258180	90.93	6.22
A4	Sample 4	1	2	1	259440	91.25	6.16
A4	Sample 4	1	2	1	260710	91.56	6.09
A4	Sample 4	1	2	1	261980	91.96	6.05
A4	Sample 4	1	2	1	263250	92.28	5.97
A4	Sample 4	1	2	1	264520	92.62	5.90
A4	Sample 4	1	2	1	265780	92.96	5.85
A4	Sample 4	1	2	1	267040	93.28	5.79
A4	Sample 4	1	2	1	268300	93.67	5.70
A4	Sample 4	1	2	1	269570	94.03	5.64
A4	Sample 4	1	2	1	270850	94.33	5.57
A4	Sample 4	1	2	1	272100	94.7	5.51
A5	Sample 5	1	2	1	11240	24.17	6.14
A5	Sample 5	1	2	1	12510	24.5	6.12
A5	Sample 5	1	2	1	13780	24.91	6.17
A5	Sample 5	1	2	1	15040	25.24	6.16
A5	Sample 5	1	2	1	16330	25.49	6.15
A5	Sample 5	1	2	1	17610	25.87	6.15
A5	Sample 5	1	2	1	18870	26.21	6.15
A5	Sample 5	1	2	1	20140	26.52	6.15
A5	Sample 5	1	2	1	21420	26.83	6.14
A5	Sample 5	1	2	1	22700	27.21	6.13
A5	Sample 5	1	2	1	23960	27.58	6.14
A5	Sample 5	1	2	1	25230	27.88	6.13
A5	Sample 5	1	2	1	26500	28.3	6.13
A5	Sample 5	1	2	1	27760	28.61	6.12
A5	Sample 5	1	2	1	29030	28.96	6.12
A5	Sample 5	1	2	1	30300	29.3	6.10
A5	Sample 5	1	2	1	31560	29.65	6.10
A5	Sample 5	1	2	1	32820	30	6.07
A5	Sample 5	1	2	1	34100	30.33	6.07
A5	Sample 5	1	2	1	35380	30.72	6.11
A5	Sample 5	1	2	1	36650	31.06	6.11
A5	Sample 5	1	2	1	37910	31.33	6.05
A5	Sample 5	1	2	1	39170	31.77	6.08
A5	Sample 5	1	2	1	40440	32.09	6.08
A5	Sample 5	1	2	1	41700	32.41	6.06
A5	Sample 5	1	2	1	42970	32.78	6.06
A5	Sample 5	1	2	1	44220	33.04	6.08
A5	Sample 5	1	2	1	45500	33.41	6.08
A5	Sample 5	1	2	1	46760	33.82	6.07
A5	Sample 5	1	2	1	48020	34.07	6.11
A5	Sample 5	1	2	1	49300	34.48	6.10
A5	Sample 5	1	2	1	50560	34.82	6.13
A5	Sample 5	1	2	1	51840	35.12	6.17
A5	Sample 5	1	2	1	53100	35.5	6.17
A5	Sample 5	1	2	1	54370	35.8	6.14
A5	Sample 5	1	2	1	55640	36.14	6.14
A5	Sample 5	1	2	1	56920	36.48	6.16
A5	Sample 5	1	2	1	58200	36.86	6.13
A5	Sample 5	1	2	1	59460	37.23	6.14
A5	Sample 5	1	2	1	60730	37.5	6.15
A5	Sample 5	1	2	1	62010	37.83	6.16
A5	Sample 5	1	2	1	63270	38.24	6.14
A5	Sample 5	1	2	1	64530	38.56	6.15
A5	Sample 5	1	2	1	65790	38.91	6.11
A5	Sample 5	1	2	1	67070	39.23	6.10
A5	Sample 5	1	2	1	68330	39.58	6.11
A5	Sample 5	1	2	1	69600	39.94	6.10
A5	Sample 5	1	2	1	70870	40.28	6.07
A5	Sample 5	1	2	1	72140	40.59	6.03
A5	Sample 5	1	2	1	73390	40.93	6.06
A5	Sample 5	1	2	1	74660	41.3	6.04
A5	Sample 5	1	2	1	75920	41.65	6.06
A5	Sample 5	1	2	1	77180	41.93	6.06
A5	Sample 5	1	2	1	78460	42.3	6.02
A5	Sample 5	1	2	1	79730	42.64	6.02
A5	Sample 5	1	2	1	80990	42.98	6.02
A5	Sample 5	1	2	1	82250	43.34	6.01
A5	Sample 5	1	2	1	83520	43.7	6.01
A5	Sample 5	1	2	1	84800	44.02	6.01
A5	Sample 5	1	2	1	86060	44.38	6.00
A5	Sample 5	1	2	1	87320	44.73	6.02
A5	Sample 5	1	2	1	88600	45.07	6.02
A5	Sample 5	1	2	1	89850	45.39	6.02
A5	Sample 5	1	2	1	91120	45.74	6.03
A5	Sample 5	1	2	1	92400	46.12	6.00
A5	Sample 5	1	2	1	93650	46.43	6.03
A5	Sample 5	1	2	1	94920	46.74	6.05
A5	Sample 5	1	2	1	96180	47.11	6.06
A5	Sample 5	1	2	1	97460	47.48	6.10
A5	Sample 5	1	2	1	98720	47.78	6.11
A5	Sample 5	1	2	1	100000	48.15	6.14
A5	Sample 5	1	2	1	101260	48.51	6.14
A5	Sample 5	1	2	1	102530	48.84	6.19
A5	Sample 5	1	2	1	103810	49.16	6.23
A5	Sample 5	1	2	1	105080	49.56	6.29
A5	Sample 5	1	2	1	106360	49.88	6.31
A5	Sample 5	1	2	1	107630	50.2	6.36
A5	Sample 5	1	2	1	108900	50.55	6.43
A5	Sample 5	1	2	1	110170	50.9	6.52
A5	Sample 5	1	2	1	111420	51.2	6.58
A5	Sample 5	1	2	1	112680	51.61	6.66
A5	Sample 5	1	2	1	113950	51.92	6.77
A5	Sample 5	1	2	1	115200	52.23	6.83
A5	Sample 5	1	2	1	116470	52.61	7.00
A5	Sample 5	1	2	1	117730	52.94	7.13
A5	Sample 5	1	2	1	119000	53.25	7.27
A5	Sample 5	1	2	1	120250	53.59	7.44
A5	Sample 5	1	2	1	121520	53.99	7.61
A5	Sample 5	1	2	1	122790	54.29	7.78
A5	Sample 5	1	2	1	124060	54.65	7.99
A5	Sample 5	1	2	1	125320	54.99	8.22
A5	Sample 5	1	2	1	126590	55.31	8.45
A5	Sample 5	1	2	1	127850	55.65	8.72
A5	Sample 5	1	2	1	129130	56.03	8.94
A5	Sample 5	1	2	1	130380	56.33	9.23
A5	Sample 5	1	2	1	131640	56.68	9.50
A5	Sample 5	1	2	1	132900	57.03	9.80
A5	Sample 5	1	2	1	134170	57.36	10.10
A5	Sample 5	1	2	1	135440	57.71	10.43
A5	Sample 5	1	2	1	136700	58.09	10.74
A5	Sample 5	1	2	1	137970	58.41	11.07
A5	Sample 5	1	2	1	139230	58.75	11.36
A5	Sample 5	1	2	1	140500	59.09	11.69
A5	Sample 5	1	2	1	141780	59.43	11.95
A5	Sample 5	1	2	1	143040	59.78	12.25
A5	Sample 5	1	2	1	144310	60.12	12.49
A5	Sample 5	1	2	1	145580	60.46	12.76
A5	Sample 5	1	2	1	146840	60.81	12.99
A5	Sample 5	1	2	1	148110	61.15	13.23
A5	Sample 5	1	2	1	149370	61.48	13.36
A5	Sample 5	1	2	1	150640	61.85	13.52
A5	Sample 5	1	2	1	151910	62.17	13.69
A5	Sample 5	1	2	1	153160	62.53	13.81
A5	Sample 5	1	2	1	154430	62.86	13.86
A5	Sample 5	1	2	1	155700	63.19	14.00
A5	Sample 5	1	2	1	156960	63.55	14.04
A5	Sample 5	1	2	1	158240	63.88	14.05
A5	Sample 5	1	2	1	159510	64.2	14.05
A5	Sample 5	1	2	1	160780	64.6	14.09
A5	Sample 5	1	2	1	162050	64.92	14.03
A5	Sample 5	1	2	1	163310	65.26	13.97
A5	Sample 5	1	2	1	164590	65.64	13.95
A5	Sample 5	1	2	1	165840	65.91	13.91
A5	Sample 5	1	2	1	167110	66.29	13.76
A5	Sample 5	1	2	1	168370	66.64	13.72
A5	Sample 5	1	2	1	169650	66.94	13.67
A5	Sample 5	1	2	1	170920	67.35	13.54
A5	Sample 5	1	2	1	172190	67.67	13.42
A5	Sample 5	1	2	1	173440	67.99	13.30
A5	Sample 5	1	2	1	174710	68.35	13.18
A5	Sample 5	1	2	1	175970	68.67	13.07
A5	Sample 5	1	2	1	177240	69.01	12.97
A5	Sample 5	1	2	1	178510	69.37	12.81
A5	Sample 5	1	2	1	179770	69.71	12.68
A5	Sample 5	1	2	1	181020	70.06	12.57
A5	Sample 5	1	2	1	182290	70.4	12.43
A5	Sample 5	1	2	1	183540	70.74	12.29
A5	Sample 5	1	2	1	184820	71.08	12.20
A5	Sample 5	1	2	1	186070	71.4	12.04
A5	Sample 5	1	2	1	187340	71.75	11.95
A5	Sample 5	1	2	1	188620	72.12	11.80
A5	Sample 5	1	2	1	189890	72.43	11.71
A5	Sample 5	1	2	1	191140	72.8	11.58
A5	Sample 5	1	2	1	192410	73.11	11.50
A5	Sample 5	1	2	1	193670	73.48	11.34
A5	Sample 5	1	2	1	194940	73.82	11.26
A5	Sample 5	1	2	1	196200	74.14	11.08
A5	Sample 5	1	2	1	197460	74.51	10.99
A5	Sample 5	1	2	1	198720	74.83	10.92
A5	Sample 5	1	2	1	200000	75.17	10.82
A5	Sample 5	1	2	1	201260	75.56	10.69
A5	Sample 5	1	2	1	202520	75.84	10.59
A5	Sample 5	1	2	1	203790	76.21	10.44
A5	Sample 5	1	2	1	205060	76.54	10.36
A5	Sample 5	1	2	1	206330	76.88	10.24
A5	Sample 5	1	2	1	207620	77.25	10.14
A5	Sample 5	1	2	1	208890	77.57	10.06
A5	Sample 5	1	2	1	210150	77.92	9.95
A5	Sample 5	1	2	1	211420	78.27	9.85
A5	Sample 5	1	2	1	212690	78.58	9.74
A5	Sample 5	1	2	1	213940	78.95	9.66
A5	Sample 5	1	2	1	215220	79.31	9.55
A5	Sample 5	1	2	1	216470	79.65	9.43
A5	Sample 5	1	2	1	217740	79.97	9.37
A5	Sample 5	1	2	1	218990	80.3	9.23
A5	Sample 5	1	2	1	220270	80.67	9.19
A5	Sample 5	1	2	1	221520	80.99	9.10
A5	Sample 5	1	2	1	222780	81.34	9.02
A5	Sample 5	1	2	1	224030	81.69	8.88
A5	Sample 5	1	2	1	225300	82.04	8.79
A5	Sample 5	1	2	1	226570	82.37	8.69
A5	Sample 5	1	2	1	227840	82.73	8.62
A5	Sample 5	1	2	1	229090	83.05	8.54
A5	Sample 5	1	2	1	230370	83.39	8.41
A5	Sample 5	1	2	1	231640	83.74	8.33
A5	Sample 5	1	2	1	232910	84.08	8.25
A5	Sample 5	1	2	1	234170	84.46	8.13
A5	Sample 5	1	2	1	235430	84.74	8.05
A5	Sample 5	1	2	1	236690	85.1	7.95
A5	Sample 5	1	2	1	237940	85.46	7.88
A5	Sample 5	1	2	1	239220	85.76	7.78
A5	Sample 5	1	2	1	240480	86.11	7.67
A5	Sample 5	1	2	1	241760	86.48	7.59
A5	Sample 5	1	2	1	243030	86.81	7.48
A5	Sample 5	1	2	1	244290	87.16	7.40
A5	Sample 5	1	2	1	245550	87.5	7.30
A5	Sample 5	1	2	1	246810	87.83	7.19
A5	Sample 5	1	2	1	248080	88.19	7.13
A5	Sample 5	1	2	1	249340	88.49	7.04
A5	Sample 5	1	2	1	250610	88.88	6.94
A5	Sample 5	1	2	1	251870	89.24	6.83
A5	Sample 5	1	2	1	253130	89.51	6.75
A5	Sample 5	1	2	1	254390	89.89	6.67
A5	Sample 5	1	2	1	255650	90.22	6.59
A5	Sample 5	1	2	1	256900	90.53	6.51
A5	Sample 5	1	2	1	258180	90.93	6.44
A5	Sample 5	1	2	1	259440	91.25	6.34
A5	Sample 5	1	2	1	260710	91.56	6.25
A5	Sample 5	1	2	1	261980	91.96	6.22
A5	Sample 5	1	2	1	263250	92.28	6.14
A5	Sample 5	1	2	1	264520	92.62	6.04
A5	Sample 5	1	2	1	265780	92.96	5.99
A5	Sample 5	1	2	1	267040	93.28	5.89
A5	Sample 5	1	2	1	268300	93.67	5.83
A5	Sample 5	1	2	1	269570	94.03	5.77
A5	Sample 5	1	2	1	270850	94.33	5.73
A5	Sample 5	1	2	1	272100	94.7	5.66
A6	Sample 6	1	2	1	11240	24.17	9.14
A6	Sample 6	1	2	1	12510	24.5	9.17
A6	Sample 6	1	2	1	13780	24.91	9.17
A6	Sample 6	1	2	1	15040	25.24	9.18
A6	Sample 6	1	2	1	16330	25.49	9.20
A6	Sample 6	1	2	1	17610	25.87	9.19
A6	Sample 6	1	2	1	18870	26.21	9.21
A6	Sample 6	1	2	1	20140	26.52	9.26
A6	Sample 6	1	2	1	21420	26.83	9.22
A6	Sample 6	1	2	1	22700	27.21	9.28
A6	Sample 6	1	2	1	23960	27.58	9.25
A6	Sample 6	1	2	1	25230	27.88	9.29
A6	Sample 6	1	2	1	26500	28.3	9.29
A6	Sample 6	1	2	1	27760	28.61	9.33
A6	Sample 6	1	2	1	29030	28.96	9.31
A6	Sample 6	1	2	1	30300	29.3	9.34
A6	Sample 6	1	2	1	31560	29.65	9.37
A6	Sample 6	1	2	1	32820	30	9.37
A6	Sample 6	1	2	1	34100	30.33	9.41
A6	Sample 6	1	2	1	35380	30.72	9.44
A6	Sample 6	1	2	1	36650	31.06	9.44
A6	Sample 6	1	2	1	37910	31.33	9.49
A6	Sample 6	1	2	1	39170	31.77	9.49
A6	Sample 6	1	2	1	40440	32.09	9.53
A6	Sample 6	1	2	1	41700	32.41	9.55
A6	Sample 6	1	2	1	42970	32.78	9.61
A6	Sample 6	1	2	1	44220	33.04	9.61
A6	Sample 6	1	2	1	45500	33.41	9.68
A6	Sample 6	1	2	1	46760	33.82	9.75
A6	Sample 6	1	2	1	48020	34.07	9.83
A6	Sample 6	1	2	1	49300	34.48	9.85
